,episodes,name,contentId,content,showTime,likeCount
3817,第七集,未知用户,1592979658934002932,哈哈，叶驰敏又落下了,646,6
3818,第七集,未知用户,1592921560823003327,大哥，这个凶手抓了你直接升官了,646,5
3819,第七集,未知用户,1592975719838006613,完了身份暴露了,646,0
3820,第七集,未知用户,1592965747093008291,怪不得成绩好呢,647,2
3821,第七集,朱朝阳,1592663825626005877,我暴露了,647,13
3822,第七集,未知用户,1593012927762005130,完了，锁定班级了,647,0
3823,第七集,未知用户,1593004110482005589,线跟线一点一点的连起来了,648,4
3824,第七集,未知用户,1592743979983007828,这么像杜江啊,648,3
3825,第七集,未知用户,1592973938503000740,所以孩子交一个好的朋友有多重要,648,0
3826,第七集,未知用户,1593076238052002583,第一名天天玩,648,1
3827,第七集,未知用户,1592975783755005475,有点焦恩俊的感觉,648,0
3828,第七集,未知用户,1592616339472009774,好歹咱也参加了回有钱人的party,648,2
3829,第七集,未知用户,1592538856351007170,这下这万年老二又要吃醋了,649,48
3830,第七集,张东升 ,1592975846295002150,第一名第二名都偷着补习，其他孩子怎么办,649,26
3831,第七集,未知用户,1593074614634004114,什么眼神啊，这都认得出来,649,0
3832,第七集,未知用户,1593092623419002626,会不会最后敏敏也…,649,0
3833,第七集,未知用户,1592934895150008942,咋变成45分钟了,649,0
3834,第七集,未知用户,1592574169866006773,12块钱啊,649,0
3835,第七集,未知用户,1592920874761009591,笑死第二名又要嫉妒了,650,23
3836,第七集,未知用户,1592834577216007157,真的像杜江,650,5
3837,第七集,未知用户,1592491578474006048,张东升表示心累,650,12
3838,第七集,未知用户,1592916378754004311,秦昊本来就秃顶吗,650,0
3839,第七集,未知用户,1593074764226004519,微乔能看到吗我喜欢你,651,0
3840,第七集,未知用户,1592984873120005869,字幕君呢,651,0
3841,第七集,未知用户,1593094382139007933,羊入虎口,651,0
3842,第七集,未知用户,1592974152700006534,第一名是不一样哈233333,652,8
3843,第七集,陈冠声,1592618949304004444,两个数学天才开始惺惺相惜起来了,652,11
3844,第七集,未知用户,1592915040842007007,善良的严良到处去帮普普找钱。,652,7
3845,第七集,普普,1593049717149008103,聪志少女,652,1
3846,第七集,未知用户,1593138071309004429,第一名从来都是自学,652,0
3847,第七集,未知用户,1593096875426008202,第二名：原来我输在了这儿！！,652,0
3848,第七集,未知用户,1592914335694004524,为什么要找一个代课老师说关系,653,4
3849,第七集,未知用户,1593093994079004641,这第一名的确不一样天天跑老师家要钱&#128176;&#128176;&#128176;,653,1
3850,第七集,未知用户,1592979675301004379,这闺女感觉有点大,654,4
3851,第七集,未知用户,1592904538035001767,第二名当然见第一名不爽,654,12
3852,第七集,未知用户,1592919917910004500,怎么就那么爱朱潮阳小朋友,654,2
3853,第七集,未知用户,1592550246103003718,确实不一样,654,1
3854,第七集,未知用户,1593057405846002908,他不是代课老师,654,0
3855,第七集,未知用户,1592545784009002865,星钻了解一下,654,1
3856,第七集,未知用户,1592917767051007973,第一名都是在补课,655,15
3857,第七集,未知用户,1593135944359001769,实际第一名天天演大片,655,0
3858,第七集,未知用户,1593089455350009978,不喜欢敏敏,655,0
3859,第七集,未知用户,1592990577810001285,叶警官是调查他吧,656,7
3860,第七集,朱朝阳,1592919739409007579,这丫头挺俊,656,1
3861,第七集,未知用户,1592493147158005756,姚汝能理科不行啊,656,6
3862,第七集,未知用户,1592924178473008294,真没认出来是芦芳生,656,0
3863,第七集,未知用户,1592978007877004364,发型太重要了,657,1
3864,第七集,张东升 ,1593085134434001251,呵呵，那都去爬山吧！,657,0
3865,第七集,未知用户,1593083198058002368,第一名还勒索老师,657,1
3866,第七集,未知用户,1592927630501002398,哦，这爸爸发现秘诀了,657,2
3867,第七集,未知用户,1592959728423005797,杜江像的,657,2
3868,第七集,未知用户,1593092632668005968,第二名慌死了,657,0
3869,第七集,未知用户,1592924659686009278,我就说咋这么眼熟是像杜江,658,2
3870,第七集,未知用户,1592558290617001669,让我为昊哥任性一把,658,4
3871,第七集,未知用户,1593099167317004138,第一名天天玩，果然还得靠天赋,658,0
3872,第七集,未知用户,1592974257237002788,好像杜江啊,658,0
3873,第七集,未知用户,1592792540120006370,冤家路窄,658,0
3874,第七集,未知用户,1592986893392005976,张老师脸上的微表情亮了,659,3
3875,第七集,未知用户,1592743640752000938,花钱了花钱了！过瘾,659,1
3876,第七集,未知用户,1592996280314006032,找上门送人头呢,659,1
3877,第七集,未知用户,1593075549385009076,搞半天张老师原来是名师,660,4
3878,第七集,未知用户,1592917816288002647,又送一个人头,660,12
3879,第七集,未知用户,1592919923578009982,真的是非常懂事乖巧可爱的朱潮阳,660,1
3880,第七集,未知用户,1592965760085008325,别把敏敏给害死了,660,2
3881,第七集,未知用户,1592925445755004361,老感觉张老师的粉底好黄,660,0
3882,第七集,未知用户,1592974921420006344,这个粑粑可是刑警。。。,661,7
3883,第七集,未知用户,1592933020046000414,东升你嫁给谢一多吧别祸祸别人了,661,1
3884,第七集,未知用户,1592576284562009187,警惕性高,661,1
3885,第七集,未知用户,1592993831396005115,叶驰敏感觉也是一个伏笔,662,11
3886,第七集,未知用户,1593008923497003443,这么好的老师怎么走上这一步的,662,5
3887,第七集,未知用户,1592751611832009945,花了钱声音还卡,662,3
3888,第七集,Susan-sweet,1592531745601009532,是不是故意的，查他,662,24
3889,第七集,未知用户,1592924575066000657,你想太多了，那年代，有这心理？,662,1
3890,第七集,未知用户,1592996182974007918,对钱没有概念，人物智商,662,0
3891,第七集,未知用户,1592716706817008725,闺女这下要更努力了。。,663,20
3892,第七集,未知用户,1592672979148007671,这女生也太奇葩了。,663,60
3893,第七集,未知用户,1592536260566009968,原来是姚汝能我说呢那么眼熟,663,5
3894,第七集,未知用户,1592993526219003650,哈哈哈这个剧情发展好,663,0
3895,第七集,未知用户,1592998523336007957,突如其来的配音,663,0
3896,第七集,未知用户,1592914763573005341,都有伏笔,663,0
3897,第七集,未知用户,1592918143574004461,都找家来了，躲不掉,664,16
3898,第七集,未知用户,1592992044571009145,住址怎么能随便给呢,664,11
3899,第七集,未知用户,1593094719913009870,第二名以为第一名默默补课了,664,2
3900,第七集,未知用户,1593105169143002507,开个奥数班，你能发！,664,0
3901,第七集,未知用户,1593079298672007653,真爱学习,664,1
3902,第七集,未知用户,1593056750308008638,辅导还不赚钱？？？,664,0
3903,第七集,未知用户,1593136512583004479,这个女娃儿也该死,665,0
3904,第七集,未知用户,1592919929350004561,那么好的小朋友朱潮阳都非常喜欢的,665,0
3905,第七集,未知用户,1592972991031004370,他媳妇呢？,665,0
3906,第七集,未知用户,1593077139882006144,行了，有关联了，暴露了,666,3
3907,第七集,未知用户,1592825144172005200,这个东升也是城府深啊,666,5
3908,第七集,未知用户,1592878768412008301,姚汝能是你啊！,666,2
3909,第七集,未知用户,1592608026867002550,一起找钱哈哈,666,2
3910,第七集,未知用户,1592516793981000603,演讲敬佩&#128514;&#128514;,666,1
3911,第七集,未知用户,1592917721024003090,秃杀大危机！,666,1
3912,第七集,未知用户,1592836570398006213,其实家教很赚钱的,667,13
3913,第七集,张东升 ,1593015812714007717,三天之内杀了你,667,1
3914,第七集,未知用户,1592915055930007079,严良在心底里是特别善良的。,667,1
3915,第七集,未知用户,1593099591039008029,张东升：又来活了,667,0
3916,第七集,未知用户,1592922560703008604,当奥数老师多有前途的事业,667,0
3917,第七集,未知用户,1592656611765006107,都是有钱人,667,2
3918,第七集,未知用户,1593045999689003911,培训费30万,668,13
3919,第七集,未知用户,1593141013347000723,笛卡尔的故事讲的特别好,668,0
3920,第七集,未知用户,1592995643931003798,这假发质量不要太好,668,2
3921,第七集,未知用户,1593027733923002767,哈哈，神似张艺凡,668,2
3922,第七集,未知用户,1592961514004009991,女孩可别叫他教吓人,668,6
3923,第七集,未知用户,1593137752253000691,小小年纪胆大包天是非不分残忍,668,0
3924,第七集,未知用户,1593054215079007343,巧了么这不是,669,2
3925,第七集,未知用户,1592662776378009375,讲课好还是代课不是正式老师？,669,10
3926,第七集,未知用户,1592621214335007215,哪里有不先打电话，直接找上门的？,669,6
3927,第七集,未知用户,1593077591055008172,你是哪个昊哥,669,0
3928,第七集,未知用户,1593061770923007816,可以办个培训班,669,0
3929,第七集,未知用户,1593073466468007781,特级教师,669,0
3930,第七集,朱朝阳,1592919753887004634,说实话我喜欢这妞,670,7
3931,第七集,未知用户,1592918460145006234,那张老师，您看我还有机会吗,670,14
3932,第七集,未知用户,1592968136449005761,这女孩太上进了吧,670,10
3933,第七集,未知用户,1592984054642000138,这下要暴露学校了,670,2
3934,第七集,超爱吃炸鸡de叔仲婷秀,1592914059448003123,讲的好为啥不是编制呀,670,7
3935,第七集,未知用户,1592999970168001762,是编制就不能上映了,670,1
3936,第七集,未知用户,1592538878247007057,这爸爸是全局唯一正向的人了,671,45
3937,第七集,未知用户,1593069970071006654,放在现在。当奥数老师就发了,671,2
3938,第七集,未知用户,1592618366762004999,好了，一看第一名都在这补课，说明这老师真是太好啦,671,9
3939,第七集,未知用户,1592932973678000137,这年头还有孩子主动要求学习的,671,2
3940,第七集,未知用户,1593071287828004367,别人家的孩子,671,0
3941,第七集,未知用户,1593103758957009386,张老师能给我补一下概率论么,671,0
3942,第七集,未知用户,1592754257772002141,第二名会不会疯掉了,672,13
3943,第七集,未知用户,1592730869701006486,好爱学习的女孩儿,672,12
3944,第七集,未知用户,1592913741717000475,一个女孩来找男老师,672,2
3945,第七集,未知用户,1593010851391004909,沉迷学习无法自拔,672,0
3946,第七集,未知用户,1592909123778009760,这女生也死了算了,672,3
3947,第七集,未知用户,1592918363321002446,他不是也在学校教他们的吗？,672,0
3948,第七集,未知用户,1593069651802004809,这个第二名嫉妒心强,673,5
3949,第七集,未知用户,1592723425081000042,这么有才华早晚会混的好啊,673,1
3950,第七集,未知用户,1593131515165002330,菇凉长大了是个美女,673,0
3951,第七集,未知用户,1592932985684001256,这女孩好,673,0
3952,第七集,未知用户,1593009272118000987,大家得小心点奥数厉害的人,674,2
3953,第七集,朱朝阳,1593000175376002681,又给自己找了位护身符,674,4
3954,第七集,未知用户,1592917593615001393,他们家的孩子永远都是学霸,674,3
3955,第七集,未知用户,1592629735182008500,hi糊涂,674,1
3956,第七集,未知用户,1592711809743000903,不光讲的好，山爬的也好,675,37
3957,第七集,朱朝阳,1592919106263004461,找他补课胆挺大啊,675,4
3958,第七集,未知用户,1592666672884002537,这假发效果还真不错,675,8
3959,第七集,未知用户,1593060643331000002,第二名和第一名是冤家吧,675,0
3960,第七集,未知用户,1592970800650003716,不同的学校好吧前期,675,0
3961,第七集,未知用户,1593009216424009650,这女孩活不长,675,0
3962,第七集,未知用户,1592914637692004806,张东升能力这么强为啥还不是编制,676,8
3963,第七集,未知用户,1593074499405002601,张老师的承受力真厉害镇静啊！,676,1
3964,第七集,未知用户,1592756396533001966,没多大意思,676,2
3965,第七集,未知用户,1592973458947008532,这个妹子下次肯定考第一,676,2
3966,第七集,未知用户,1593080396716006072,完了，这第二名不会要送人头了吧,676,1
3967,第七集,未知用户,1592490469892002659,难道就这几个人能花得起18？,676,5
3968,第七集,未知用户,1592982709478006607,第二名这个女孩不咋样啊,677,2
3969,第七集,张东升 ,1592976498557007015,发型对一个人形象太重要了,677,8
3970,第七集,未知用户,1592835954743004046,一个代课讲得不错？,677,4
3971,第七集,未知用户,1593057581816001651,那时候的补课老师怎么会没钱,677,0
3972,第七集,未知用户,1593091844213005721,聪明绝顶,677,0
3973,第七集,未知用户,1592503919581007142,有那味儿了,677,5
3974,第七集,未知用户,1592921661011003864,闺女长得挺大家闺秀的,678,6
3975,第七集,张东升 ,1593088842350009948,讲故事小能手,678,2
3976,第七集,未知用户,1592917260173009450,这个是刑警哦,678,10
3977,第七集,未知用户,1593094240941006715,张老师我还有机会吗,678,1
3978,第七集,未知用户,1593133057015000897,不打电话就直接上门不礼貌,678,0
3979,第七集,未知用户,1593006267726009041,原来数学学的好要秃头,678,1
3980,第七集,未知用户,1592915067824007338,其实每一个孩子都是很善良的,679,2
3981,第七集,未知用户,1592973407980007386,编制一定好？,679,2
3982,第七集,未知用户,1593059424805003647,说伏笔的那个，你也是一个伏笔,679,0
3983,第七集,未知用户,1593116226307002085,奥数老师很赚的,679,0
3984,第七集,未知用户,1592997878078006259,哈哈哈我有钱了,679,0
3985,第七集,未知用户,1592507688134002445,奥数提高不了，,679,3
3986,第七集,未知用户,1592970117228002767,注意张的眼睛，这演技绝了,680,3
3987,第七集,张东升 ,1593085906394006071,我讲这么好工资能高点不,680,1
3988,第七集,未知用户,1592924604497000768,张东升演的好,680,2
3989,第七集,未知用户,1593133446497003746,第二名的爸爸可能是唯一的好人,680,0
3990,第七集,未知用户,1593064676224005430,这女孩我好喜欢,680,1
3991,第七集,未知用户,1592917599296001428,叶军这个角色扮演真的好棒,680,1
3992,第七集,未知用户,1592849159824002391,张老师只杀对不起他的,681,12
3993,第七集,未知用户,1592829042223005125,额啊师生我可以了,681,4
3994,第七集,未知用户,1593070689164000870,这么厉害的老师自己去开个补习班，多赚钱啊,681,0
3995,第七集,未知用户,1593103776695008125,千里送人头啊,681,0
3996,第七集,未知用户,1592980173171005367,拍照拍的也好,681,1
3997,第七集,未知用户,1593016783635004319,您看我还有机会吗？,681,0
3998,第七集,未知用户,1593024618767003835,讲得好的外面赚钱比学校赚钱容易多了,682,0
3999,第七集,张东升 ,1593070504158001395,好都一起爬山吧,682,1
4000,第七集,未知用户,1593026529159004689,配合打得不错哈哈,682,0
4001,第七集,未知用户,1593104161624008860,天真的少年,682,0
4002,第七集,未知用户,1592725804268001492,看个电影都要三四十快这才十八,682,0
4003,第七集,未知用户,1592971259417005571,这么大了才接触奥数啊现在的娃一年里都在学了,682,0
4004,第七集,未知用户,1592980427948006270,以后都不找教数学的,683,2
4005,第七集,未知用户,1593139746445000878,都是编制惹的祸！,683,0
4006,第七集,未知用户,1592500863112002919,花钱的都在认真看剧呢,683,1
4007,第七集,未知用户,1593064025278002002,假发，我有被笑到,683,0
4008,第七集,未知用户,1593022740786000925,一起爬山吧,683,1
4009,第七集,未知用户,1592996134063006782,提高成绩有一定帮助,683,0
4010,第七集,未知用户,1592992219463009809,这女孩子好学，真的不错了,684,1
4011,第七集,张东升 ,1592986812464005176,这么优秀的老师，为啥考不上编制,684,0
4012,第七集,未知用户,1592622543104001122,姚汝能你好，啊哈哈哈哈,684,3
4013,第七集,未知用户,1593053080496009824,修罗场太刺激了编剧你牛啊,684,1
4014,第七集,未知用户,1593076427089004846,这假发多少钱一顶？,684,0
4015,第七集,未知用户,1593002594131002697,第二名是不是心里有点扭曲,684,0
4016,第七集,未知用户,1592923907511005524,张老师脸部细微表情变化,685,21
4017,第七集,未知用户,1593085267393004800,这个第二名长得不错,685,0
4018,第七集,未知用户,1592915674366000566,学不会可是要去爬山的,685,7
4019,第七集,未知用户,1593077521688001551,微表情绝了,685,1
4020,第七集,未知用户,1593074061750000466,张东升眼神变了,685,0
4021,第七集,未知用户,1592896410630004322,真的好爱学习这个人&#128514;,685,0
4022,第七集,未知用户,1592982563672005560,张东升嘴角抽搐了一下，绝了,686,13
4023,第七集,未知用户,1592830778876009872,这个逐渐消失的笑容演技真好,686,15
4024,第七集,未知用户,1592509996242004218,空手来的？这也太逗了,686,17
4025,第七集,未知用户,1592965554108009186,讲得好就有编制了吗,686,0
4026,第七集,未知用户,1592998709005008964,哈哈哈哈哈哈次不刺激惊不惊喜,686,0
4027,第七集,未知用户,1593011663031005191,第二名的女孩比第一名男孩可爱,686,0
4028,第七集,未知用户,1592565451044007431,这俩人一起呆住了,687,22
4029,第七集,朱朝阳,1593120681955003271,年纪第一不是有手就行,687,0
4030,第七集,未知用户,1592957020755000542,好老师不一定是好人,687,2
4031,第七集,未知用户,1592997653109001669,东升笑容立刻就消失了,687,2
4032,第七集,未知用户,1592925714961003868,这人不是个小小校工吗,687,1
4033,第七集,未知用户,1593139804884002039,哈哈哈哈哈脸色立刻变了,687,0
4034,第七集,未知用户,1592820256013005638,微笑逐渐消失,688,21
4035,第七集,未知用户,1592498962158009111,张老师加这三小只的话，无敌,688,9
4036,第七集,未知用户,1592887154921005381,你都没我淡定，还想威胁我？,688,4
4037,第七集,未知用户,1592584267922003796,哈哈哈！惊喜吗,688,16
4038,第七集,未知用户,1592497553637003507,在座的都是有钱人,688,1
4039,第七集,未知用户,1592982720287008080,演技真的不错,688,0
4040,第七集,未知用户,1592924822428000074,哈哈哈，无巧不成书啊,689,10
4041,第七集,朱朝阳,1593094659616001676,是什么？打钱！,689,1
4042,第七集,未知用户,1592547084767003206,批话真多，就不能安静看剧,689,4
4043,第七集,叶军,1593129367085001576,我不是杜江啦,689,0
4044,第七集,未知用户,1592894564085009001,这是真发，秃头是假发,689,7
4045,第七集,未知用户,1593002436858005791,几个人一起补就行了噻,689,0
4046,第七集,未知用户,1592711146163005962,哪壶不开提哪壶,690,47
4047,第七集,未知用户,1592927222210009260,他数学都是满分了。。,690,3
4048,第七集,未知用户,1593057519094001347,这种老师现实很有钱，能力这么好,690,0
4049,第七集,未知用户,1593137702386000408,张老师表情变了,690,0
4050,第七集,未知用户,1592958200370002500,东升逐渐失去笑容,690,4
4051,第七集,未知用户,1593047359080000238,普普还得再等几年，这敏敏勉强熟了能吃,690,1
4052,第七集,未知用户,1592843536656000781,把柄送上门来了,691,50
4053,第七集,未知用户,1592634296471003127,哈哈哈哈&#128514;穿着来啊,691,6
4054,第七集,未知用户,1593134908203007474,哈哈哈，心里一紧,691,0
4055,第七集,未知用户,1592963335985003394,哇对比好强烈,691,1
4056,第七集,未知用户,1593093390087009193,想爬山吗,691,1
4057,第七集,未知用户,1593096301324005196,奥数没啥用,691,0
4058,第七集,未知用户,1592965517213008414,超级不喜欢叶驰敏，没礼貌，自以为是,692,14
4059,第七集,未知用户,1592960309404005864,当时我就惊呆了,692,7
4060,第七集,未知用户,1592974302043009012,瞬间变脸,692,4
4061,第七集,未知用户,1593011669002009418,第二名的女孩比第一名男孩可爱,692,1
4062,第七集,未知用户,1592998588737007058,这表情真到位秦昊老师,692,0
4063,第七集,未知用户,1593096370188002672,哈哈哈吓坏了,692,0
4064,第七集,未知用户,1592927079908000235,编制要学历要资格证,693,2
4065,第七集,叶军,1592571333083005316,听说此剧我最正常？,693,20
4066,第七集,未知用户,1593136123748002875,秃头是化妆效果这假发是真发,693,0
4067,第七集,张东升 ,1592971966137009540,笑容逐渐消失,693,14
4068,第七集,未知用户,1592729469170000698,在兰博基尼上看剧真的是不舒服啊,693,5
4069,第七集,未知用户,1593081302627000728,要是补数学厉害，一个暑假挣30万也不是不可能,693,0
4070,第七集,未知用户,1592973021516005138,h哈哈哈绝了啊这剧情,694,16
4071,第七集,张东升 ,1593089169060002865,自己送进门来,694,0
4072,第七集,未知用户,1593020706131003825,姚汝能你还是这么二啊！,694,3
4073,第七集,未知用户,1592719066528003712,世界真小,694,15
4074,第七集,未知用户,1592940871493001294,十几块钱花不起吗？,694,2
4075,第七集,未知用户,1593132657706004098,他心里慌了一下，这里,694,0
4076,第七集,未知用户,1592918079968003956,笑容逐渐消失,695,75
4077,第七集,未知用户,1592915439989008450,这眼神一下子的眼光,695,25
4078,第七集,未知用户,1592968606669006769,巧了吗这不是,695,1
4079,第七集,未知用户,1592919958839008614,这样的演技真的是非常喜欢朱潮阳,695,1
4080,第七集,未知用户,1593010576866008113,笑容突然消失,695,0
4081,第七集,未知用户,1593092927302005351,东升这么牛怎么混得那么惨,695,0
4082,第七集,未知用户,1593078041450000344,在座的各位都是警局常客,696,5
4083,第七集,朱朝阳,1592981590497001814,我能说不是吗,696,1
4084,第七集,未知用户,1592920145915006831,你说这不巧了么不是，这不巧了,696,3
4085,第七集,未知用户,1592835965701003078,东宫卫率姚汝能可还行,696,5
4086,第七集,未知用户,1592936479516005988,完了把柄有了,696,1
4087,第七集,未知用户,1593114530477009122,这个世界太小了,696,0
4088,第七集,未知用户,1592493614343006915,心理一万匹羊驼呼啸而过,697,26
4089,第七集,未知用户,1592498898042007354,太精彩了吧！,697,8
4090,第七集,未知用户,1593053085591009651,抓到把柄了,697,1
4091,第七集,未知用户,1592917616198001545,特别是叶军演的太棒了,697,0
4092,第七集,未知用户,1592538003377005998,18块我骄傲了吗,697,1
4093,第七集,未知用户,1593066526406007653,赶来送人头啊,697,0
4094,第七集,未知用户,1592542884479006080,小屁孩被抓把柄了,698,30
4095,第七集,张东升 ,1593137039509006861,笑不出来了,698,0
4096,第七集,未知用户,1592980780760007906,东升哭了你女儿我教不了,698,11
4097,第七集,普普,1593066685106007007,听说这剧我最坏？,698,1
4098,第七集,未知用户,1592517209726006985,估计很快就猜出来是他仨了,698,7
4099,第七集,未知用户,1593133712077003173,两个在刑法上跳舞的男人,698,0
4100,第七集,未知用户,1592986201205001581,这下把柄互通了,699,12
4101,第七集,张东升 ,1592496803185009350,我太难了,699,5
4102,第七集,未知用户,1592985690289009443,大小两杀手,699,25
4103,第七集,未知用户,1593090719925005077,角色关系都绕城一团了,699,1
4104,第七集,未知用户,1592538639882008547,哈哈哈有点想,699,3
4105,第七集,未知用户,1592492544215001418,心里吓尿了吧哈哈,700,48
4106,第七集,未知用户,1592749069378005583,你一说大家惊喜了,700,14
4107,第七集,未知用户,1593099015483003102,都凑一块儿了,700,1
4108,第七集,未知用户,1593139108623008079,张东升嘴角的笑容突然消失！,700,0
4109,第七集,未知用户,1593136155001003015,说假发效果好的是不是没学数学？,700,0
4110,第七集,未知用户,1592921176870001265,这场景绝了,700,1
4111,第七集,未知用户,1592935214921004274,我心头一紧,701,9
4112,第七集,普普,1592538302036003251,我真有钱,701,1
4113,第七集,未知用户,1592967867327003619,这表情变化正是影帝啊,701,5
4114,第七集,未知用户,1592993968412006692,第二名不会死吧！！,701,2
4115,第七集,未知用户,1593110291920005629,这下张老师秒懂,701,0
4116,第七集,未知用户,1593085412796003831,秃子微微颤抖,701,0
4117,第七集,未知用户,1592785925288002952,东升稳的一批,702,43
4118,第七集,未知用户,1592495014781001076,互相抓住把柄,702,74
4119,第七集,未知用户,1592846991013002854,这一屋子。。。。,702,8
4120,第七集,未知用户,1593082348567001484,这编剧真的敢写,702,0
4121,第七集,未知用户,1593053848531003920,秦昊演技真好啊,702,0
4122,第七集,未知用户,1592489949201007502,看来没啥人花钱看啊,702,1
4123,第七集,未知用户,1592926193805007561,三个高智商坐一块，太刺激了,703,27
4124,第七集,未知用户,1593006358155009136,故事有意思了,703,1
4125,第七集,未知用户,1593134597353006259,还真花不起,703,0
4126,第七集,未知用户,1592504031861004629,花钱了都在安心看,703,1
4127,第七集,未知用户,1593057531891002535,代课都能赚一大把,703,0
4128,第七集,未知用户,1592538652984004256,哈哈哈有意思,703,2
4129,第七集,未知用户,1592916165340003222,报警吧，就坐在旁边呢,704,17
4130,第七集,叶军,1593089413514001512,慌不慌张老师,704,2
4131,第七集,未知用户,1592726124792003902,这剧花点还是值得的,704,3
4132,第七集,未知用户,1593100793378007555,互相了解了信息啊,704,0
4133,第七集,未知用户,1593043102798003657,这背包演得好啊,704,0
4134,第七集,未知用户,1593088926671009090,姚汝能的站住,704,0
4135,第七集,未知用户,1592492832405002191,遭了，要拿到彼此的把柄了,705,48
4136,第七集,未知用户,1593002719138006110,在你面前的是两个杀手,705,9
4137,第七集,未知用户,1592973487928007230,不巧咋办就那几个演员,705,3
4138,第七集,未知用户,1592969132093006839,都是有钱人,705,0
4139,第七集,未知用户,1592758710271000942,钱花得值,705,2
4140,第七集,未知用户,1593049881609007633,太刺激了,705,0
4141,第七集,未知用户,1592757357987009808,妈呀别让他抓住把柄,706,6
4142,第七集,张东升 ,1593139102115007880,我他么心态有点崩,706,0
4143,第七集,未知用户,1592921560626004616,一人一颗药,706,8
4144,第七集,未知用户,1592500979576009902,v5笑而不语,706,1
4145,第七集,未知用户,1592814221350003917,所以变成互相捏把柄了吗,706,2
4146,第七集,未知用户,1593089505591004410,两个都懵了哈哈,706,0
4147,第七集,未知用户,1593136252186006731,突然有点点好笑,707,0
4148,第七集,张东升 ,1593138961804007265,倒点水来一波三杀？,707,1
4149,第七集,未知用户,1593059853671006099,来找补课不带礼物？,707,1
4150,第七集,朱朝阳,1592921766050004474,逃过一劫你知道吗,707,4
4151,第七集,未知用户,1593087785282001068,在座各位警局里聚一聚,707,0
4152,第七集,普普,1592559529644005745,为啥星钻电脑上看不了，只能手机看吗,707,0
4153,第七集,未知用户,1592914939281006664,这俩人都内心强大啊,708,19
4154,第七集,张东升 ,1592918060712000951,又来个送人头的,708,6
4155,第七集,未知用户,1593058254488007190,妈呀这变脸太牛了,708,0
4156,第七集,张东升 ,1592497537890009642,前方高能预警,708,4
4157,第七集,未知用户,1592924613942009470,每秒都是演技啊！,708,2
4158,第七集,严良,1593063617180007444,你暴露身份了,708,0
4159,第七集,未知用户,1593014185066009864,开始比演技了，,709,5
4160,第七集,未知用户,1592655569865002344,居然这么冷静,709,6
4161,第七集,未知用户,1592749330183008706,编剧几乎是重写了一遍啊,709,3
4162,第七集,未知用户,1592547950963006144,有钱人真多,709,0
4163,第七集,未知用户,1592915097029006865,一起生活那么久的妻子也能下手,709,0
4164,第七集,未知用户,1592670883067001029,为啥我花了60,709,1
4165,第七集,未知用户,1592916049328002719,这一屋子齐活了,710,16
4166,第七集,朱朝阳,1592752642586005059,完了把柄要被人抓住,710,12
4167,第七集,未知用户,1592551161479006653,这一天天的,710,2
4168,第七集,未知用户,1593068045053006219,羊驼飘过,710,0
4169,第七集,未知用户,1592979255149001769,立马警觉,710,1
4170,第七集,未知用户,1592839197913009449,前十五分钟就看你们在炫富,710,0
4171,第七集,未知用户,1592988514892002409,收起来一把刀,711,6
4172,第七集,张东升 ,1592966532404001087,我心态崩了,711,16
4173,第七集,未知用户,1593065222529007468,张东升不会要知道吧,711,1
4174,第七集,张东升 ,1593089805195008492,要不把他们全杀了,711,0
4175,第七集,未知用户,1592916624216003990,奥数学不会就领你去爬山,711,12
4176,第七集,张东升 ,1592973862967009563,我太难了！,711,1
4177,第七集,未知用户,1592494496015001117,来了一屋子瘟神,712,136
4178,第七集,普普,1592804669502000621,音效真棒,712,0
4179,第七集,未知用户,1592649856883000936,完了，相互有把柄了,712,26
4180,第七集,未知用户,1593005119403000253,剧情朴素迷离，钱花的值,712,0
4181,第七集,未知用户,1592993271717002589,张东升顿时明白了些什么,712,0
4182,第七集,未知用户,1593085740960004557,来吧，展示,712,0
4183,第七集,未知用户,1593087242293006624,东升会不会以为来查案的,713,1
4184,第七集,张东升 ,1593073320032007815,去爬山吧,713,0
4185,第七集,未知用户,1593056355999005480,剧情厉害了,713,0
4186,第七集,未知用户,1592493382854004542,18很值啊，好剧,713,3
4187,第七集,未知用户,1592975962607002859,嘴角上扬，找到把柄了,713,1
4188,第七集,未知用户,1593096519011003640,那个空气消毒机我觉得太出戏了,713,0
4189,第七集,未知用户,1592719456943006071,星⭐砖年卡我骄傲了吗,714,0
4190,第七集,陈冠声,1592962651017001217,秦昊那表情眼神不愧是影帝,714,2
4191,第七集,未知用户,1593095328281005586,我擦好吓人,714,0
4192,第七集,朱朝阳,1593083391728002354,叶施敏要有事了,714,0
4193,第七集,未知用户,1592653634229000911,装起来了了,714,1
4194,第七集,张东升 ,1592716869573007149,等下我就把你们一锅端了,714,1
4195,第七集,未知用户,1593104351133009547,不愧是两兄弟稳得很,715,0
4196,第七集,张东升 ,1593003025044006284,充钱真香,715,0
4197,第七集,未知用户,1592561793711003358,假发片要吓掉了,715,6
4198,第七集,未知用户,1593080629619003761,一人一颗，都别抢,715,0
4199,第七集,未知用户,1593127140184005340,我不喜欢喝水,715,0
4200,第七集,未知用户,1593057911909009506,嘴角的演技炸裂,715,0
4201,第七集,未知用户,1592494833471001351,细节处理的很到位,716,10
4202,第七集,叶军,1593085003560000524,看过长安十二时辰吗张老师,716,0
